ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,SalesTerritoryKey,SalesOrderNumber,OrderQuantity,DiscountAmount,TotalProductCost,SalesAmount
529,20200314,20200326,20200321,15866,1,6,SO54396,1,0,1.4923,3.99
540,20200314,20200326,20200321,15866,1,6,SO54396,1,0,12.1924,32.60
480,20200314,20200326,20200321,15866,1,6,SO54396,1,0,0.8565,2.29
536,20200314,20200326,20200321,18919,1,6,SO54397,1,0,11.2163,29.99
528,20200314,20200326,20200321,18919,1,6,SO54397,1,0,1.8663,4.99
486,20200314,20200326,20200321,18919,1,6,SO54397,1,0,59.466,159.00
536,20200314,20200326,20200321,19001,1,6,SO54398,1,0,11.2163,29.99
528,20200314,20200326,20200321,19001,1,6,SO54398,1,0,1.8663,4.99
222,20200314,20200326,20200321,19001,1,6,SO54398,1,0,13.0863,34.99
476,20200314,20200326,20200321,19025,1,1,SO54399,1,0,26.1763,69.99
231,20200314,20200326,20200321,19025,1,1,SO54399,1,0,38.4923,49.99
477,20200314,20200326,20200321,16767,1,4,SO54400,1,0,1.8663,4.99
487,20200314,20200326,20200321,16767,1,4,SO54400,1,0,20.5663,54.99
477,20200314,20200326,20200321,18777,1,4,SO54401,1,0,1.8663,4.99
465,20200314,20200326,20200321,18777,1,4,SO54401,1,0,9.1593,24.49
528,20200314,20200326,20200321,14985,1,7,SO54402,1,0,1.8663,4.99
535,20200314,20200326,20200321,14985,1,7,SO54402,1,0,9.3463,24.99
528,20200314,20200326,20200321,16592,1,7,SO54403,1,0,1.8663,4.99
537,20200314,20200326,20200321,16592,1,7,SO54403,1,0,13.09,35.00
222,20200314,20200326,20200321,16592,1,7,SO54403,1,0,13.0863,34.99
477,20200314,20200326,20200321,23769,1,10,SO54404,1,0,1.8663,4.99
465,20200314,20200326,20200321,23769,1,10,SO54404,1,0,9.1593,24.49
529,20200314,20200326,20200321,23897,1,8,SO54405,1,0,1.4923,3.99
214,20200314,20200326,20200321,23897,1,8,SO54405,1,0,13.0863,34.99
529,20200314,20200326,20200321,26409,1,10,SO54406,1,0,1.4923,3.99
471,20200314,20200326,20200321,26409,1,10,SO54406,1,0,23.749,63.50
529,20200314,20200326,20200321,22835,1,8,SO54407,1,0,1.4923,3.99
222,20200314,20200326,20200321,22835,1,8,SO54407,1,0,13.0863,34.99
538,20200314,20200326,20200321,22562,1,7,SO54408,1,0,8.0373,21.49
225,20200314,20200326,20200321,22562,1,7,SO54408,1,0,6.9223,8.99
538,20200314,20200326,20200321,29386,1,10,SO54409,1,0,8.0373,21.49
529,20200314,20200326,20200321,29386,1,10,SO54409,1,0,1.4923,3.99
480,20200314,20200326,20200321,29386,1,10,SO54409,1,0,0.8565,2.29
530,20200314,20200326,20200321,27857,1,7,SO54410,1,0,1.8663,4.99
214,20200314,20200326,20200321,27857,1,7,SO54410,1,0,13.0863,34.99
530,20200314,20200326,20200321,22670,1,10,SO54411,1,0,1.8663,4.99
222,20200314,20200326,20200321,22670,1,10,SO54411,1,0,13.0863,34.99
537,20200314,20200326,20200321,11220,1,4,SO54412,1,0,13.09,35.00
528,20200314,20200326,20200321,11220,1,4,SO54412,1,0,1.8663,4.99
528,20200314,20200326,20200321,11802,1,6,SO54413,1,0,1.8663,4.99
537,20200314,20200326,20200321,11802,1,6,SO54413,1,0,13.09,35.00
482,20200314,20200326,20200321,11802,1,6,SO54413,1,0,3.3623,8.99
537,20200314,20200326,20200321,12182,1,6,SO54414,1,0,13.09,35.00
480,20200314,20200326,20200321,12182,1,6,SO54414,1,0,0.8565,2.29
478,20200314,20200326,20200321,12562,1,7,SO54415,1,0,3.7363,9.99
477,20200314,20200326,20200321,12562,1,7,SO54415,1,0,1.8663,4.99
225,20200314,20200326,20200321,12562,1,7,SO54415,1,0,6.9223,8.99
214,20200314,20200326,20200321,12562,1,7,SO54415,1,0,13.0863,34.99
580,20200314,20200326,20200321,16890,1,1,SO54416,1,0,1082.51,1700.99
539,20200314,20200326,20200321,16890,1,1,SO54416,1,0,9.3463,24.99
529,20200314,20200326,20200321,16890,1,1,SO54416,1,0,1.4923,3.99
488,20200314,20200326,20200321,16890,1,1,SO54416,1,0,41.5723,53.99
467,20200314,20200326,20200321,16890,1,1,SO54416,1,0,9.1593,24.49
355,20200314,20200326,20200321,12154,1,6,SO54417,1,0,1265.6195,2319.99
214,20200314,20200326,20200321,12154,1,6,SO54417,1,0,13.0863,34.99
465,20200314,20200326,20200321,12154,1,6,SO54417,1,0,9.1593,24.49
567,20200314,20200326,20200321,14697,1,10,SO54418,1,0,461.4448,742.35
541,20200314,20200326,20200321,14697,1,10,SO54418,1,0,10.8423,28.99
530,20200314,20200326,20200321,14697,1,10,SO54418,1,0,1.8663,4.99
570,20200314,20200326,20200321,17651,1,7,SO54419,1,0,461.4448,742.35
479,20200314,20200326,20200321,17651,1,7,SO54419,1,0,3.3623,8.99
477,20200314,20200326,20200321,17651,1,7,SO54419,1,0,1.8663,4.99
465,20200314,20200326,20200321,17651,1,7,SO54419,1,0,9.1593,24.49
584,20200314,20200326,20200321,26760,1,9,SO54420,1,0,343.6496,539.99
584,20200314,20200326,20200321,20814,1,9,SO54421,1,0,343.6496,539.99
479,20200314,20200326,20200321,20814,1,9,SO54421,1,0,3.3623,8.99
477,20200314,20200326,20200321,20814,1,9,SO54421,1,0,1.8663,4.99
491,20200314,20200326,20200321,20814,1,9,SO54421,1,0,41.5723,53.99
380,20200314,20200326,20200321,16742,1,9,SO54422,1,0,1554.9479,2443.35
479,20200314,20200326,20200321,16742,1,9,SO54422,1,0,3.3623,8.99
477,20200314,20200326,20200321,16742,1,9,SO54422,1,0,1.8663,4.99
481,20200314,20200326,20200321,16742,1,9,SO54422,1,0,3.3623,8.99
361,20200314,20200326,20200321,11903,1,9,SO54423,1,0,1251.9813,2294.99
564,20200314,20200326,20200321,24735,1,4,SO54424,1,0,1481.9379,2384.07
214,20200314,20200326,20200321,24735,1,4,SO54424,1,0,13.0863,34.99
234,20200314,20200326,20200321,24735,1,4,SO54424,1,0,38.4923,49.99
225,20200314,20200326,20200321,24735,1,4,SO54424,1,0,6.9223,8.99
562,20200314,20200326,20200321,24345,1,1,SO54425,1,0,1481.9379,2384.07
479,20200314,20200326,20200321,24345,1,1,SO54425,1,0,3.3623,8.99
477,20200314,20200326,20200321,24345,1,1,SO54425,1,0,1.8663,4.99
388,20200314,20200326,20200321,19682,1,1,SO54426,1,0,713.0798,1120.49
222,20200314,20200326,20200321,19682,1,1,SO54426,1,0,13.0863,34.99
388,20200314,20200326,20200321,12291,1,8,SO54427,1,0,713.0798,1120.49
488,20200314,20200326,20200321,12291,1,8,SO54427,1,0,41.5723,53.99
605,20200314,20200326,20200321,21072,1,7,SO54428,1,0,343.6496,539.99
605,20200314,20200326,20200321,25747,1,10,SO54429,1,0,343.6496,539.99
388,20200315,20200327,20200322,23418,1,9,SO54430,1,0,713.0798,1120.49
217,20200315,20200327,20200322,23418,1,9,SO54430,1,0,13.0863,34.99
225,20200315,20200327,20200322,23418,1,9,SO54430,1,0,6.9223,8.99
489,20200315,20200327,20200322,23418,1,9,SO54430,1,0,41.5723,53.99
363,20200315,20200327,20200322,12620,1,7,SO54431,1,0,1251.9813,2294.99
537,20200315,20200327,20200322,12620,1,7,SO54431,1,0,13.09,35.00
480,20200315,20200327,20200322,12620,1,7,SO54431,1,0,0.8565,2.29
535,20200315,20200327,20200322,13640,1,9,SO54432,1,0,9.3463,24.99
528,20200315,20200327,20200322,13640,1,9,SO54432,1,0,1.8663,4.99
480,20200315,20200327,20200322,13640,2,9,SO54432,1,0,0.8565,2.29
535,20200315,20200327,20200322,11116,1,9,SO54433,1,0,9.3463,24.99
480,20200315,20200327,20200322,11116,1,9,SO54433,1,0,0.8565,2.29
477,20200315,20200327,20200322,23439,1,9,SO54434,1,0,1.8663,4.99
487,20200315,20200327,20200322,23439,1,9,SO54434,1,0,20.5663,54.99
482,20200315,20200327,20200322,23439,1,9,SO54434,1,0,3.3623,8.99
475,20200315,20200327,20200322,26771,1,9,SO54435,1,0,26.1763,69.99
478,20200315,20200327,20200322,11079,1,9,SO54436,1,0,3.7363,9.99
580,20200315,20200327,20200322,20850,1,10,SO54437,1,0,1082.51,1700.99
539,20200315,20200327,20200322,20850,1,10,SO54437,1,0,9.3463,24.99
529,20200315,20200327,20200322,20850,1,10,SO54437,1,0,1.4923,3.99
214,20200315,20200327,20200322,20850,1,10,SO54437,1,0,13.0863,34.99
225,20200315,20200327,20200322,20850,1,10,SO54437,1,0,6.9223,8.99
580,20200315,20200327,20200322,17095,1,7,SO54438,1,0,1082.51,1700.99
225,20200315,20200327,20200322,17095,1,7,SO54438,1,0,6.9223,8.99
237,20200315,20200327,20200322,17095,1,7,SO54438,1,0,38.4923,49.99
480,20200315,20200327,20200322,11293,1,1,SO54439,1,0,0.8565,2.29
484,20200315,20200327,20200322,11293,1,1,SO54439,1,0,2.9733,7.95
529,20200315,20200327,20200322,11519,1,6,SO54440,1,0,1.4923,3.99
480,20200315,20200327,20200322,11519,2,6,SO54440,1,0,0.8565,2.29
484,20200315,20200327,20200322,11519,1,6,SO54440,1,0,2.9733,7.95
538,20200315,20200327,20200322,11640,1,6,SO54441,1,0,8.0373,21.49
491,20200315,20200327,20200322,11640,1,6,SO54441,1,0,41.5723,53.99
535,20200315,20200327,20200322,26470,1,4,SO54442,1,0,9.3463,24.99
480,20200315,20200327,20200322,26470,1,4,SO54442,1,0,0.8565,2.29
484,20200315,20200327,20200322,26470,1,4,SO54442,1,0,2.9733,7.95
530,20200315,20200327,20200322,11277,1,6,SO54443,1,0,1.8663,4.99
541,20200315,20200327,20200322,11277,1,6,SO54443,1,0,10.8423,28.99
487,20200315,20200327,20200322,11277,1,6,SO54443,1,0,20.5663,54.99
540,20200315,20200327,20200322,11185,1,6,SO54444,1,0,12.1924,32.60
529,20200315,20200327,20200322,11185,1,6,SO54444,1,0,1.4923,3.99
480,20200315,20200327,20200322,11185,1,6,SO54444,1,0,0.8565,2.29
478,20200315,20200327,20200322,21321,1,1,SO54445,1,0,3.7363,9.99
477,20200315,20200327,20200322,21321,1,1,SO54445,1,0,1.8663,4.99
222,20200315,20200327,20200322,21321,1,1,SO54445,1,0,13.0863,34.99
478,20200315,20200327,20200322,16772,1,6,SO54446,1,0,3.7363,9.99
477,20200315,20200327,20200322,16772,1,6,SO54446,1,0,1.8663,4.99
478,20200315,20200327,20200322,14371,1,6,SO54447,1,0,3.7363,9.99
477,20200315,20200327,20200322,14371,1,6,SO54447,1,0,1.8663,4.99
217,20200315,20200327,20200322,14371,1,6,SO54447,1,0,13.0863,34.99
477,20200315,20200327,20200322,17366,1,4,SO54448,1,0,1.8663,4.99
214,20200315,20200327,20200322,17366,1,4,SO54448,1,0,13.0863,34.99
528,20200315,20200327,20200322,15509,1,1,SO54449,1,0,1.8663,4.99
222,20200315,20200327,20200322,15509,1,1,SO54449,1,0,13.0863,34.99
474,20200315,20200327,20200322,28460,1,7,SO54450,1,0,26.1763,69.99
237,20200315,20200327,20200322,28460,1,7,SO54450,1,0,38.4923,49.99
485,20200315,20200327,20200322,13945,1,1,SO54451,1,0,8.2205,21.98
214,20200315,20200327,20200322,13945,1,1,SO54451,1,0,13.0863,34.99
485,20200315,20200327,20200322,14532,1,7,SO54452,1,0,8.2205,21.98
488,20200315,20200327,20200322,11567,1,8,SO54453,1,0,41.5723,53.99
477,20200315,20200327,20200322,21846,1,8,SO54454,1,0,1.8663,4.99
214,20200315,20200327,20200322,21846,1,8,SO54454,1,0,13.0863,34.99
539,20200315,20200327,20200322,20559,1,7,SO54455,1,0,9.3463,24.99
231,20200315,20200327,20200322,20559,1,7,SO54455,1,0,38.4923,49.99
536,20200315,20200327,20200322,14863,1,10,SO54456,1,0,11.2163,29.99
480,20200315,20200327,20200322,14863,2,10,SO54456,1,0,0.8565,2.29
528,20200315,20200327,20200322,22826,1,10,SO54457,1,0,1.8663,4.99
536,20200315,20200327,20200322,22826,1,10,SO54457,1,0,11.2163,29.99
529,20200315,20200327,20200322,25512,1,10,SO54458,1,0,1.4923,3.99
222,20200315,20200327,20200322,25512,1,10,SO54458,1,0,13.0863,34.99
538,20200315,20200327,20200322,24872,1,7,SO54459,1,0,8.0373,21.49
480,20200315,20200327,20200322,24872,1,7,SO54459,1,0,0.8565,2.29
530,20200315,20200327,20200322,24113,1,7,SO54460,1,0,1.8663,4.99
214,20200315,20200327,20200322,24113,1,7,SO54460,1,0,13.0863,34.99
541,20200315,20200327,20200322,27155,1,7,SO54461,1,0,10.8423,28.99
530,20200315,20200327,20200322,27155,1,7,SO54461,1,0,1.8663,4.99
214,20200315,20200327,20200322,27155,1,7,SO54461,1,0,13.0863,34.99
485,20200315,20200327,20200322,17442,1,6,SO54462,1,0,8.2205,21.98
490,20200315,20200327,20200322,17442,1,6,SO54462,1,0,41.5723,53.99
485,20200315,20200327,20200322,14002,1,1,SO54463,1,0,8.2205,21.98
472,20200315,20200327,20200322,14002,1,1,SO54463,1,0,23.749,63.50
528,20200315,20200327,20200322,12420,1,1,SO54464,1,0,1.8663,4.99
537,20200315,20200327,20200322,12420,1,1,SO54464,1,0,13.09,35.00
480,20200315,20200327,20200322,12420,1,1,SO54464,1,0,0.8565,2.29
485,20200315,20200327,20200322,12925,1,4,SO54465,1,0,8.2205,21.98
231,20200315,20200327,20200322,12392,1,10,SO54466,1,0,38.4923,49.99
217,20200315,20200327,20200322,11574,1,10,SO54467,1,0,13.0863,34.99
363,20200315,20200327,20200322,11535,1,1,SO54468,1,0,1251.9813,2294.99
485,20200315,20200327,20200322,11535,1,1,SO54468,1,0,8.2205,21.98
478,20200315,20200327,20200322,11535,1,1,SO54468,1,0,3.7363,9.99
477,20200315,20200327,20200322,11535,1,1,SO54468,1,0,1.8663,4.99
482,20200315,20200327,20200322,11535,1,1,SO54468,1,0,3.3623,8.99
361,20200315,20200327,20200322,12076,1,4,SO54469,1,0,1251.9813,2294.99
604,20200315,20200327,20200322,20817,1,9,SO54470,1,0,343.6496,539.99
604,20200315,20200327,20200322,20818,1,9,SO54471,1,0,343.6496,539.99
479,20200315,20200327,20200322,20818,1,9,SO54471,1,0,3.3623,8.99
477,20200315,20200327,20200322,20818,1,9,SO54471,1,0,1.8663,4.99
214,20200315,20200327,20200322,20818,1,9,SO54471,1,0,13.0863,34.99
471,20200315,20200327,20200322,20818,1,9,SO54471,1,0,23.749,63.50
574,20200315,20200327,20200322,28923,1,9,SO54472,1,0,1481.9379,2384.07
225,20200315,20200327,20200322,28923,1,9,SO54472,1,0,6.9223,8.99
564,20200315,20200327,20200322,28949,1,9,SO54473,1,0,1481.9379,2384.07
222,20200315,20200327,20200322,28949,1,9,SO54473,1,0,13.0863,34.99
489,20200315,20200327,20200322,28949,1,9,SO54473,1,0,41.5723,53.99
390,20200315,20200327,20200322,19717,1,1,SO54474,1,0,713.0798,1120.49
479,20200315,20200327,20200322,19717,1,1,SO54474,1,0,3.3623,8.99
484,20200315,20200327,20200322,19717,1,1,SO54474,1,0,2.9733,7.95
382,20200315,20200327,20200322,19482,1,8,SO54475,1,0,713.0798,1120.49
214,20200315,20200327,20200322,19482,1,8,SO54475,1,0,13.0863,34.99
604,20200315,20200327,20200322,22469,1,8,SO54476,1,0,343.6496,539.99
538,20200315,20200327,20200322,22469,1,8,SO54476,1,0,8.0373,21.49
480,20200315,20200327,20200322,22469,1,8,SO54476,1,0,0.8565,2.29
361,20200316,20200328,20200323,11550,1,10,SO54477,1,0,1251.9813,2294.99
483,20200316,20200328,20200323,11550,1,10,SO54477,1,0,44.88,120.00
359,20200316,20200328,20200323,11439,1,7,SO54478,1,0,1251.9813,2294.99
477,20200316,20200328,20200323,11439,1,7,SO54478,1,0,1.8663,4.99
478,20200316,20200328,20200323,11439,1,7,SO54478,1,0,3.7363,9.99
222,20200316,20200328,20200323,11439,1,7,SO54478,1,0,13.0863,34.99
225,20200316,20200328,20200323,28611,1,1,SO54479,1,0,6.9223,8.99
535,20200316,20200328,20200323,11059,1,9,SO54480,1,0,9.3463,24.99
485,20200316,20200328,20200323,18257,1,9,SO54481,1,0,8.2205,21.98
214,20200316,20200328,20200323,18257,1,9,SO54481,1,0,13.0863,34.99
231,20200316,20200328,20200323,18257,1,9,SO54481,1,0,38.4923,49.99
529,20200316,20200328,20200323,29332,1,9,SO54482,1,0,1.4923,3.99
480,20200316,20200328,20200323,29332,1,9,SO54482,1,0,0.8565,2.29
486,20200316,20200328,20200323,29332,1,9,SO54482,1,0,59.466,159.00
530,20200316,20200328,20200323,19571,1,9,SO54483,1,0,1.8663,4.99
541,20200316,20200328,20200323,19571,1,9,SO54483,1,0,10.8423,28.99
477,20200316,20200328,20200323,16489,1,9,SO54484,1,0,1.8663,4.99
479,20200316,20200328,20200323,16489,1,9,SO54484,1,0,3.3623,8.99
234,20200316,20200328,20200323,16489,1,9,SO54484,1,0,38.4923,49.99
465,20200316,20200328,20200323,16489,1,9,SO54484,1,0,9.1593,24.49
225,20200316,20200328,20200323,28235,1,4,SO54485,1,0,6.9223,8.99
538,20200316,20200328,20200323,28235,1,4,SO54485,1,0,8.0373,21.49
541,20200316,20200328,20200323,26263,1,1,SO54486,1,0,10.8423,28.99
536,20200316,20200328,20200323,23578,1,4,SO54487,1,0,11.2163,29.99
528,20200316,20200328,20200323,23578,1,4,SO54487,1,0,1.8663,4.99
480,20200316,20200328,20200323,23578,1,4,SO54487,1,0,0.8565,2.29
478,20200316,20200328,20200323,15340,1,6,SO54488,1,0,3.7363,9.99
477,20200316,20200328,20200323,15340,1,6,SO54488,1,0,1.8663,4.99
465,20200316,20200328,20200323,15340,1,6,SO54488,1,0,9.1593,24.49
222,20200316,20200328,20200323,15340,1,6,SO54488,1,0,13.0863,34.99
475,20200316,20200328,20200323,18893,1,4,SO54489,1,0,26.1763,69.99
474,20200316,20200328,20200323,20279,1,4,SO54490,1,0,26.1763,69.99
234,20200316,20200328,20200323,20279,1,4,SO54490,1,0,38.4923,49.99
463,20200316,20200328,20200323,20279,1,4,SO54490,1,0,9.1593,24.49
477,20200316,20200328,20200323,12165,1,6,SO54491,1,0,1.8663,4.99
484,20200316,20200328,20200323,12165,1,6,SO54491,1,0,2.9733,7.95
477,20200316,20200328,20200323,16885,1,1,SO54492,1,0,1.8663,4.99
214,20200316,20200328,20200323,16885,1,1,SO54492,1,0,13.0863,34.99
528,20200316,20200328,20200323,15880,1,1,SO54493,1,0,1.8663,4.99
484,20200316,20200328,20200323,15880,1,1,SO54493,1,0,2.9733,7.95
483,20200316,20200328,20200323,15880,1,1,SO54493,1,0,44.88,120.00
528,20200316,20200328,20200323,22278,1,6,SO54494,1,0,1.8663,4.99
480,20200316,20200328,20200323,22278,2,6,SO54494,1,0,0.8565,2.29
528,20200316,20200328,20200323,14749,1,4,SO54495,1,0,1.8663,4.99
217,20200316,20200328,20200323,14749,1,4,SO54495,1,0,13.0863,34.99
234,20200316,20200328,20200323,14749,1,4,SO54495,1,0,38.4923,49.99
225,20200316,20200328,20200323,14749,1,4,SO54495,1,0,6.9223,8.99
535,20200316,20200328,20200323,16399,1,8,SO54496,1,0,9.3463,24.99
528,20200316,20200328,20200323,16399,1,8,SO54496,1,0,1.8663,4.99
480,20200316,20200328,20200323,16399,2,8,SO54496,1,0,0.8565,2.29
485,20200316,20200328,20200323,20280,1,6,SO54497,1,0,8.2205,21.98
481,20200316,20200328,20200323,20280,1,6,SO54497,1,0,3.3623,8.99
485,20200316,20200328,20200323,15824,1,4,SO54498,1,0,8.2205,21.98
488,20200316,20200328,20200323,15824,1,4,SO54498,1,0,41.5723,53.99
528,20200316,20200328,20200323,15285,1,4,SO54499,1,0,1.8663,4.99
214,20200316,20200328,20200323,15285,1,4,SO54499,1,0,13.0863,34.99
528,20200316,20200328,20200323,12471,1,8,SO54500,1,0,1.8663,4.99
537,20200316,20200328,20200323,12471,1,8,SO54500,1,0,13.09,35.00
217,20200316,20200328,20200323,12471,1,8,SO54500,1,0,13.0863,34.99
225,20200316,20200328,20200323,12471,1,8,SO54500,1,0,6.9223,8.99
529,20200316,20200328,20200323,13776,1,10,SO54501,1,0,1.4923,3.99
540,20200316,20200328,20200323,13776,1,10,SO54501,1,0,12.1924,32.60
539,20200316,20200328,20200323,16301,1,7,SO54502,1,0,9.3463,24.99
529,20200316,20200328,20200323,16301,1,7,SO54502,1,0,1.4923,3.99
225,20200316,20200328,20200323,16301,1,7,SO54502,1,0,6.9223,8.99
222,20200316,20200328,20200323,16301,1,7,SO54502,1,0,13.0863,34.99
529,20200316,20200328,20200323,11581,1,7,SO54503,1,0,1.4923,3.99
480,20200316,20200328,20200323,11581,1,7,SO54503,1,0,0.8565,2.29
529,20200316,20200328,20200323,20148,1,7,SO54504,1,0,1.4923,3.99
480,20200316,20200328,20200323,20148,1,7,SO54504,1,0,0.8565,2.29
536,20200316,20200328,20200323,14821,1,10,SO54505,1,0,11.2163,29.99
529,20200316,20200328,20200323,25526,1,8,SO54506,1,0,1.4923,3.99
538,20200316,20200328,20200323,25526,1,8,SO54506,1,0,8.0373,21.49
214,20200316,20200328,20200323,25526,1,8,SO54506,1,0,13.0863,34.99
538,20200316,20200328,20200323,27814,1,8,SO54507,1,0,8.0373,21.49
480,20200316,20200328,20200323,27814,1,8,SO54507,1,0,0.8565,2.29
486,20200316,20200328,20200323,27814,1,8,SO54507,1,0,59.466,159.00
537,20200316,20200328,20200323,11012,1,1,SO54508,1,0,13.09,35.00
528,20200316,20200328,20200323,11012,1,1,SO54508,1,0,1.8663,4.99
217,20200316,20200328,20200323,11012,1,1,SO54508,1,0,13.0863,34.99
537,20200316,20200328,20200323,11731,1,4,SO54509,1,0,13.09,35.00
528,20200316,20200328,20200323,11731,1,4,SO54509,1,0,1.8663,4.99
485,20200316,20200328,20200323,11731,1,4,SO54509,1,0,8.2205,21.98
465,20200316,20200328,20200323,11731,1,4,SO54509,1,0,9.1593,24.49
537,20200316,20200328,20200323,14353,1,6,SO54510,1,0,13.09,35.00
528,20200316,20200328,20200323,14353,1,6,SO54510,1,0,1.8663,4.99
214,20200316,20200328,20200323,14353,1,6,SO54510,1,0,13.0863,34.99
479,20200316,20200328,20200323,11347,1,8,SO54511,1,0,3.3623,8.99
477,20200316,20200328,20200323,11347,1,8,SO54511,1,0,1.8663,4.99
581,20200316,20200328,20200323,16896,1,4,SO54512,1,0,1082.51,1700.99
477,20200316,20200328,20200323,16896,1,4,SO54512,1,0,1.8663,4.99
479,20200316,20200328,20200323,16896,1,4,SO54512,1,0,3.3623,8.99
581,20200316,20200328,20200323,14083,1,1,SO54513,1,0,1082.51,1700.99
237,20200316,20200328,20200323,14083,1,1,SO54513,1,0,38.4923,49.99
588,20200316,20200328,20200323,14103,1,9,SO54514,1,0,419.7784,769.49
478,20200316,20200328,20200323,14103,1,9,SO54514,1,0,3.7363,9.99
477,20200316,20200328,20200323,14103,1,9,SO54514,1,0,1.8663,4.99
604,20200316,20200328,20200323,20424,1,9,SO54515,1,0,343.6496,539.99
477,20200316,20200328,20200323,20424,1,9,SO54515,1,0,1.8663,4.99
479,20200316,20200328,20200323,20424,1,9,SO54515,1,0,3.3623,8.99
605,20200316,20200328,20200323,20816,1,9,SO54516,1,0,343.6496,539.99
538,20200316,20200328,20200323,20816,1,9,SO54516,1,0,8.0373,21.49
529,20200316,20200328,20200323,20816,1,9,SO54516,1,0,1.4923,3.99
222,20200316,20200328,20200323,20816,1,9,SO54516,1,0,13.0863,34.99
228,20200316,20200328,20200323,20816,1,9,SO54516,1,0,38.4923,49.99
225,20200316,20200328,20200323,28828,1,4,SO54517,1,0,6.9223,8.99
569,20200316,20200328,20200323,28828,1,4,SO54517,1,0,461.4448,742.35
585,20200316,20200328,20200323,26329,1,4,SO54518,1,0,461.4448,742.35
479,20200316,20200328,20200323,26329,1,4,SO54518,1,0,3.3623,8.99
477,20200316,20200328,20200323,26329,1,4,SO54518,1,0,1.8663,4.99
487,20200316,20200328,20200323,26329,1,4,SO54518,1,0,20.5663,54.99
361,20200316,20200328,20200323,11097,1,9,SO54519,1,0,1251.9813,2294.99
478,20200316,20200328,20200323,11097,1,9,SO54519,1,0,3.7363,9.99
578,20200316,20200328,20200323,25366,1,4,SO54520,1,0,755.1508,1214.85
541,20200316,20200328,20200323,25366,1,4,SO54520,1,0,10.8423,28.99
604,20200316,20200328,20200323,21654,1,4,SO54521,1,0,343.6496,539.99
479,20200316,20200328,20200323,21654,1,4,SO54521,1,0,3.3623,8.99
477,20200316,20200328,20200323,21654,1,4,SO54521,1,0,1.8663,4.99
228,20200316,20200328,20200323,21654,1,4,SO54521,1,0,38.4923,49.99
606,20200316,20200328,20200323,29400,1,8,SO54522,1,0,343.6496,539.99
477,20200316,20200328,20200323,29400,1,8,SO54522,1,0,1.8663,4.99
479,20200316,20200328,20200323,29400,1,8,SO54522,1,0,3.3623,8.99
471,20200316,20200328,20200323,29400,1,8,SO54522,1,0,23.749,63.50
390,20200316,20200328,20200323,27143,1,7,SO54523,1,0,713.0798,1120.49
479,20200316,20200328,20200323,27143,1,7,SO54523,1,0,3.3623,8.99
477,20200316,20200328,20200323,27143,1,7,SO54523,1,0,1.8663,4.99
214,20200316,20200328,20200323,27143,1,7,SO54523,1,0,13.0863,34.99
564,20200316,20200328,20200323,12630,1,10,SO54524,1,0,1481.9379,2384.07
214,20200316,20200328,20200323,12630,1,10,SO54524,1,0,13.0863,34.99
573,20200316,20200328,20200323,24105,1,7,SO54525,1,0,1481.9379,2384.07
222,20200316,20200328,20200323,24105,1,7,SO54525,1,0,13.0863,34.99
587,20200316,20200328,20200323,11050,1,9,SO54526,1,0,419.7784,769.49
485,20200316,20200328,20200323,11050,1,9,SO54526,1,0,8.2205,21.98
473,20200316,20200328,20200323,11050,1,9,SO54526,1,0,23.749,63.50
390,20200317,20200329,20200324,23414,1,9,SO54527,1,0,713.0798,1120.49
214,20200317,20200329,20200324,23414,1,9,SO54527,1,0,13.0863,34.99
489,20200317,20200329,20200324,23414,1,9,SO54527,1,0,41.5723,53.99
353,20200317,20200329,20200324,12133,1,10,SO54528,1,0,1265.6195,2319.99
485,20200317,20200329,20200324,12133,1,10,SO54528,1,0,8.2205,21.98
478,20200317,20200329,20200324,12133,1,10,SO54528,1,0,3.7363,9.99
477,20200317,20200329,20200324,12133,1,10,SO54528,1,0,1.8663,4.99
214,20200317,20200329,20200324,12133,1,10,SO54528,1,0,13.0863,34.99
228,20200317,20200329,20200324,12133,1,10,SO54528,1,0,38.4923,49.99
535,20200317,20200329,20200324,14099,1,9,SO54529,1,0,9.3463,24.99
480,20200317,20200329,20200324,14099,1,9,SO54529,1,0,0.8565,2.29
225,20200317,20200329,20200324,13181,1,4,SO54530,1,0,6.9223,8.99
483,20200317,20200329,20200324,13181,1,4,SO54530,1,0,44.88,120.00
476,20200317,20200329,20200324,26773,1,9,SO54531,1,0,26.1763,69.99
529,20200317,20200329,20200324,13641,1,9,SO54532,1,0,1.4923,3.99
214,20200317,20200329,20200324,13641,1,9,SO54532,1,0,13.0863,34.99
488,20200317,20200329,20200324,13641,1,9,SO54532,1,0,41.5723,53.99
467,20200317,20200329,20200324,13641,1,9,SO54532,1,0,9.1593,24.49
231,20200317,20200329,20200324,14059,1,9,SO54533,1,0,38.4923,49.99
467,20200317,20200329,20200324,14059,1,9,SO54533,1,0,9.1593,24.49
529,20200317,20200329,20200324,13627,1,9,SO54534,1,0,1.4923,3.99
491,20200317,20200329,20200324,13627,1,9,SO54534,1,0,41.5723,53.99
225,20200317,20200329,20200324,13627,1,9,SO54534,1,0,6.9223,8.99
374,20200317,20200329,20200324,23776,1,8,SO54535,1,0,1554.9479,2443.35
